,Emotion,Path
1238,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-01-02-01-21.wav
1239,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-01-02-02-21.wav
1240,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-02-01-01-21.wav
1241,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-02-01-02-21.wav
1242,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-02-02-01-21.wav
1243,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-02-02-02-21.wav
1244,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-01-01-01-21.wav
1245,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-01-01-02-21.wav
1246,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-01-02-01-21.wav
1247,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-01-02-02-21.wav
1248,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-02-01-01-21.wav
1249,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-02-01-02-21.wav
1250,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-02-02-01-21.wav
1251,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-07-02-02-02-21.wav
1252,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-01-01-01-21.wav
1253,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-01-01-02-21.wav
1254,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-01-02-01-21.wav
1255,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-01-02-02-21.wav
1256,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-02-01-01-21.wav
1257,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-02-01-02-21.wav
1258,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-02-02-01-21.wav
1259,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-08-02-02-02-21.wav
1260,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-01-01-01-01-22.wav
1261,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-01-01-01-02-22.wav
1262,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-01-01-02-01-22.wav
1263,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-01-01-02-02-22.wav
1264,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-01-01-01-22.wav
1265,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-01-01-02-22.wav
1266,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-01-02-01-22.wav
1267,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-01-02-02-22.wav
1268,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-02-01-01-22.wav
1269,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-02-01-02-22.wav
1270,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-02-02-01-22.wav
1271,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-02-02-02-02-22.wav
1272,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-01-01-01-22.wav
1273,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-01-01-02-22.wav
1274,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-01-02-01-22.wav
1275,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-01-02-02-22.wav
1276,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-02-01-01-22.wav
1277,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-02-01-02-22.wav
1278,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-02-02-01-22.wav
1279,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-03-02-02-02-22.wav
1280,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-01-01-01-22.wav
1281,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-01-01-02-22.wav
1282,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-01-02-01-22.wav
1283,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-01-02-02-22.wav
1284,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-02-01-01-22.wav
1285,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-02-01-02-22.wav
1286,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-02-02-01-22.wav
1287,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-04-02-02-02-22.wav
1288,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-01-01-01-22.wav
1289,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-01-01-02-22.wav
1290,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-01-02-01-22.wav
1291,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-01-02-02-22.wav
1292,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-02-01-01-22.wav
1293,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-02-01-02-22.wav
1294,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-02-02-01-22.wav
1295,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-05-02-02-02-22.wav
1296,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-01-01-01-22.wav
1297,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-01-01-02-22.wav
1298,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-01-02-01-22.wav
1299,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-01-02-02-22.wav
1300,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-02-01-01-22.wav
1301,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-02-01-02-22.wav
1302,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-02-02-01-22.wav
1303,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-06-02-02-02-22.wav
1304,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-01-01-01-22.wav
1305,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-01-01-02-22.wav
1306,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-01-02-01-22.wav
1307,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-01-02-02-22.wav
1308,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-02-01-01-22.wav
1309,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-02-01-02-22.wav
1310,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-02-02-01-22.wav
1311,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-07-02-02-02-22.wav
1312,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-01-01-01-22.wav
1313,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-01-01-02-22.wav
1314,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-01-02-01-22.wav
1315,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-01-02-02-22.wav
1316,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-02-01-01-22.wav
1317,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-02-01-02-22.wav
1318,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-02-02-01-22.wav
1319,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_22\03-01-08-02-02-02-22.wav
1320,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-01-01-01-01-23.wav
1321,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-01-01-01-02-23.wav
1322,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-01-01-02-01-23.wav
1323,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-01-01-02-02-23.wav
1324,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-01-01-01-23.wav
1325,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-01-01-02-23.wav
1326,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-01-02-01-23.wav
1327,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-01-02-02-23.wav
1328,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-02-01-01-23.wav
1329,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-02-01-02-23.wav
1330,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-02-02-01-23.wav
1331,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-02-02-02-02-23.wav
1332,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-01-01-01-23.wav
1333,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-01-01-02-23.wav
1334,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-01-02-01-23.wav
1335,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-01-02-02-23.wav
1336,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-02-01-01-23.wav
1337,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-02-01-02-23.wav
1338,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-02-02-01-23.wav
1339,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-03-02-02-02-23.wav
1340,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-01-01-01-23.wav
1341,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-01-01-02-23.wav
1342,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-01-02-01-23.wav
1343,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-01-02-02-23.wav
1344,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-01-01-23.wav
1345,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-01-02-23.wav
1346,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-02-01-23.wav
1347,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-02-02-23.wav
1348,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-01-01-23.wav
1349,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-01-02-23.wav
1350,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-02-01-23.wav
1351,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-02-02-23.wav
1352,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-01-01-23.wav
1353,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-01-02-23.wav
1354,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-02-01-23.wav
1355,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-02-02-23.wav
1356,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-01-01-23.wav
1357,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-01-02-23.wav
1358,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-02-01-23.wav
1359,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-02-02-23.wav
1360,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-01-01-23.wav
1361,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-01-02-23.wav
1362,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-02-01-23.wav
1363,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-02-02-23.wav
1364,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-01-01-23.wav
1365,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-01-02-23.wav
1366,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-02-01-23.wav
1367,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-02-02-23.wav
1368,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-01-01-23.wav
1369,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-01-02-23.wav
1370,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-02-01-23.wav
1371,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-02-02-23.wav
1372,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-01-01-23.wav
1373,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-01-02-23.wav
1374,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-02-01-23.wav
1375,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-02-02-23.wav
1376,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-01-01-23.wav
1377,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-01-02-23.wav
1378,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-02-01-23.wav
1379,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-02-02-23.wav
1380,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-01-01-24.wav
1381,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-01-02-24.wav
1382,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-02-01-24.wav
1383,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-02-02-24.wav
1384,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-01-01-24.wav
1385,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-01-02-24.wav
1386,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-02-01-24.wav
1387,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-02-02-24.wav
1388,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-01-01-24.wav
1389,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-01-02-24.wav
1390,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-02-01-24.wav
1391,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-02-02-24.wav
1392,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-01-01-24.wav
1393,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-01-02-24.wav
1394,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-02-01-24.wav
1395,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-02-02-24.wav
1396,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-01-01-24.wav
1397,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-01-02-24.wav
1398,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-02-01-24.wav
1399,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-02-02-24.wav
1400,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-01-01-24.wav
1401,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-01-02-24.wav
1402,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-02-01-24.wav
1403,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-02-02-24.wav
1404,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-01-01-24.wav
1405,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-01-02-24.wav
1406,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-02-01-24.wav
1407,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-02-02-24.wav
1408,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-01-01-24.wav
1409,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-01-02-24.wav
1410,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-02-01-24.wav
1411,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-02-02-24.wav
1412,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-01-01-24.wav
1413,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-01-02-24.wav
1414,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-02-01-24.wav
1415,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-02-02-24.wav
1416,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-01-01-24.wav
1417,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-01-02-24.wav
1418,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-02-01-24.wav
1419,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-02-02-24.wav
1420,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-01-01-24.wav
1421,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-01-02-24.wav
1422,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-02-01-24.wav
1423,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-02-02-24.wav
1424,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-01-01-24.wav
1425,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-01-02-24.wav
1426,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-02-01-24.wav
1427,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-02-02-24.wav
1428,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-01-01-24.wav
1429,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-01-02-24.wav
1430,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-02-01-24.wav
1431,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-02-02-24.wav
1432,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-01-01-24.wav
1433,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-01-02-24.wav
1434,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-02-01-24.wav
1435,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-02-02-24.wav
1436,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-01-01-24.wav
1437,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-01-02-24.wav
1438,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-02-01-24.wav
1439,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-02-02-24.wav
